#Device ID ; Time (us) ; Current (mA) ; Voltage (V) ; PC ; Function Name ; File Name ; Line number
000440245691; 26909301; 0.0015266121; 3.3244576; -1; ; ; 0
000440245691; 26919301; 0.0018867884; 3.3244576; -1; ; ; 0
000440245691; 26929301; 7.839161E-4; 3.3233807; -1; ; ; 0
000440245691; 26939301; 4.5138207E-4; 3.3233807; -1; ; ; 0
000440245691; 26949301; 8.926134E-4; 3.3225732; -1; ; ; 0
000440245691; 26959301; 0.0012193454; 3.3225732; -1; ; ; 0
000440245691; 26969301; 0.0013522584; 3.3225732; -1; ; ; 0
000440245691; 26979301; 0.0013457255; 3.3244576; -1; ; ; 0
000440245691; 26989301; 0.001589941; 3.3244576; -1; ; ; 0
000440245691; 26999301; 0.0013405628; 3.3244576; -1; ; ; 0
000440245691; 27009301; 8.548286E-4; 3.3223042; -1; ; ; 0
000440245691; 27019301; 0.0010312845; 3.3223042; -1; ; ; 0
000440245691; 27029301; 0.0011761233; 3.3249958; -1; ; ; 0
000440245691; 27039301; 0.0012950094; 3.3249958; -1; ; ; 0
000440245691; 27049301; 0.0011961354; 3.3249958; -1; ; ; 0
000440245691; 27059301; 7.5389823E-4; 3.3239193; -1; ; ; 0
000440245691; 27069301; 0.0013092639; 3.3239193; -1; ; ; 0
000440245691; 27079301; 0.00133517; 3.3241882; -1; ; ; 0
000440245691; 27089301; 0.0010607534; 3.3241882; -1; ; ; 0
000440245691; 27099301; 0.0017008745; 3.3241882; -1; ; ; 0
000440245691; 27109301; 0.001730343; 3.3241882; -1; ; ; 0
000440245691; 27119301; 0.0012325938; 3.3241882; -1; ; ; 0
000440245691; 27129301; 0.0014917948; 3.3231118; -1; ; ; 0
000440245691; 27139301; 0.0015640316; 3.3231118; -1; ; ; 0
000440245691; 27149301; 8.253554E-4; 3.3231118; -1; ; ; 0
000440245691; 27159301; 9.718843E-4; 3.3233807; -1; ; ; 0
000440245691; 27169301; 0.0016652347; 3.3233807; -1; ; ; 0
000440245691; 27179301; 0.0014073589; 3.3233807; -1; ; ; 0
000440245691; 27189301; 0.0010680166; 3.3260727; -1; ; ; 0
000440245691; 27199301; 0.0015661771; 3.3260727; -1; ; ; 0
000440245691; 27209301; 0.0016054255; 3.3255339; -1; ; ; 0
000440245691; 27219301; 0.0011856687; 3.3255339; -1; ; ; 0
000440245691; 27229301; 0.0019008125; 3.3255339; -1; ; ; 0
000440245691; 27239301; 0.0020529614; 3.3206892; -1; ; ; 0
000440245691; 27249301; 0.0011545523; 3.3206892; -1; ; ; 0
000440245691; 27259301; 8.960823E-4; 3.3241882; -1; ; ; 0
000440245691; 27269301; 0.0015011135; 3.3241882; -1; ; ; 0
000440245691; 27279301; 0.0016720414; 3.3241882; -1; ; ; 0
000440245691; 27289301; 0.0011758449; 3.3209586; -1; ; ; 0
000440245691; 27299301; 0.0011193265; 3.3209586; -1; ; ; 0
000440245691; 27309301; 0.001054263; 3.3209586; -1; ; ; 0
000440245691; 27319301; 0.0011302003; 3.3209586; -1; ; ; 0
000440245691; 27329301; 0.0011880451; 3.3209586; -1; ; ; 0
000440245691; 27339301; 0.0011266831; 3.3244576; -1; ; ; 0
000440245691; 27349301; 0.0021926386; 3.3244576; -1; ; ; 0
000440245691; 27359301; 0.0025836555; 3.3239193; -1; ; ; 0
000440245691; 27369301; 0.0013088041; 3.3239193; -1; ; ; 0
000440245691; 27379301; 0.0013491947; 3.3239193; -1; ; ; 0
000440245691; 27389301; 0.0016085787; 3.3258033; -1; ; ; 0
000440245691; 27399301; 8.202836E-4; 3.3258033; -1; ; ; 0
000440245691; 27409301; 6.881013E-4; 3.3258033; -1; ; ; 0
000440245691; 27419301; 9.6745236E-4; 3.3247266; -1; ; ; 0
000440245691; 27429301; 0.001004918; 3.3247266; -1; ; ; 0
000440245691; 27439301; 7.7788316E-4; 3.3239193; -1; ; ; 0
000440245691; 27449301; 7.3657854E-4; 3.3239193; -1; ; ; 0
000440245691; 27459301; 9.6909615E-4; 3.3239193; -1; ; ; 0
000440245691; 27469301; 0.0011636455; 3.3220348; -1; ; ; 0
000440245691; 27479301; 0.0011813738; 3.3220348; -1; ; ; 0
000440245691; 27489301; 0.0014291521; 3.3214967; -1; ; ; 0
000440245691; 27499301; 0.001556582; 3.3214967; -1; ; ; 0
000440245691; 27509301; 0.0012291662; 3.3214967; -1; ; ; 0
000440245691; 27519301; 9.3460036E-4; 3.327149; -1; ; ; 0
000440245691; 27529301; 8.1429764E-4; 3.327149; -1; ; ; 0
000440245691; 27539301; 0.0014014181; 3.325265; -1; ; ; 0
000440245691; 27549301; 0.001455471; 3.325265; -1; ; ; 0
000440245691; 27559301; 0.0010655499; 3.325265; -1; ; ; 0
000440245691; 27569301; 0.0012960114; 3.3228426; -1; ; ; 0
000440245691; 27579301; 0.0014060783; 3.3228426; -1; ; ; 0
000440245691; 27589301; 0.001344442; 3.3212276; -1; ; ; 0
000440245691; 27599301; 0.0022380536; 3.3212276; -1; ; ; 0
000440245691; 27609301; 0.0020841227; 3.3212276; -1; ; ; 0
000440245691; 27619301; 0.58514994; 3.3266108; -1; ; ; 0
000440245691; 27629301; 0.94337344; 3.3266108; -1; ; ; 0
000440245691; 27639301; 0.35861638; 3.3266108; -1; ; ; 0
000440245691; 27649301; -8.34069E-4; 3.3244576; -1; ; ; 0
000440245691; 27659301; -0.0010365228; 3.3244576; -1; ; ; 0
000440245691; 27669301; -1.5652784E-4; 3.3217657; -1; ; ; 0
000440245691; 27679301; 8.112389E-4; 3.3217657; -1; ; ; 0
000440245691; 27689301; 0.0014357342; 3.3217657; -1; ; ; 0
000440245691; 27699301; 0.0012362048; 3.3204198; -1; ; ; 0
000440245691; 27709301; 0.0013937906; 3.3204198; -1; ; ; 0
000440245691; 27719301; 0.0014875479; 3.3206892; -1; ; ; 0
000440245691; 27729301; 0.0010194967; 3.3206892; -1; ; ; 0
000440245691; 27739301; 0.0010384126; 3.3206892; -1; ; ; 0
000440245691; 27749301; 0.0012333274; 3.3233807; -1; ; ; 0
000440245691; 27759301; 0.0015572265; 3.3233807; -1; ; ; 0
000440245691; 27769301; 0.0019340338; 3.3231118; -1; ; ; 0
000440245691; 27779301; 0.0013999142; 3.3231118; -1; ; ; 0
000440245691; 27789301; 0.0010218724; 3.3231118; -1; ; ; 0
000440245691; 27799301; 0.0011237611; 3.3209586; -1; ; ; 0
000440245691; 27809301; 8.56884E-4; 3.3209586; -1; ; ; 0
000440245691; 27819301; 0.0014727899; 3.3209586; -1; ; ; 0
000440245691; 27829301; 0.0014156774; 3.3247266; -1; ; ; 0
000440245691; 27839301; 0.0010055155; 3.3247266; -1; ; ; 0
000440245691; 27849301; 0.0014075002; 3.3220348; -1; ; ; 0
000440245691; 27859301; 0.0018508345; 3.3220348; -1; ; ; 0
000440245691; 27869301; 0.0020534254; 3.3220348; -1; ; ; 0
000440245691; 27879301; 0.0011039807; 3.3220348; -1; ; ; 0
000440245691; 27889301; 0.0011768115; 3.3220348; -1; ; ; 0
000440245691; 27899301; 0.0015374448; 3.3233807; -1; ; ; 0
000440245691; 27909301; 0.0010427554; 3.3233807; -1; ; ; 0
000440245691; 27919301; 0.0014271019; 3.3233807; -1; ; ; 0
000440245691; 27929301; 0.0013141095; 3.3266108; -1; ; ; 0
000440245691; 27939301; 8.302493E-4; 3.3266108; -1; ; ; 0
000440245691; 27949304; 0.0016739214; 3.3231118; -1; ; ; 0
000440245691; 27959304; 0.0018680596; 3.3231118; -1; ; ; 0
000440245691; 27969304; 9.2679367E-4; 3.3231118; -1; ; ; 0
000440245691; 27979301; 9.11122E-4; 3.3263416; -1; ; ; 0
000440245691; 27989301; 0.0011954078; 3.3263416; -1; ; ; 0
000440245691; 27999301; 0.0013171728; 3.3258033; -1; ; ; 0
000440245691; 28009301; 0.001315985; 3.3258033; -1; ; ; 0
000440245691; 28019301; 0.001407685; 3.3258033; -1; ; ; 0
000440245691; 28029301; 0.001403846; 3.3220348; -1; ; ; 0
000440245691; 28039301; 0.0010944314; 3.3220348; -1; ; ; 0
000440245691; 28049301; 7.82367E-4; 3.3220348; -1; ; ; 0
000440245691; 28059301; 9.463047E-4; 3.3241882; -1; ; ; 0
000440245691; 28069301; 9.2583505E-4; 3.3241882; -1; ; ; 0
000440245691; 28079301; 9.914002E-4; 3.3249958; -1; ; ; 0
000440245691; 28089301; 7.165274E-4; 3.3249958; -1; ; ; 0
000440245691; 28099301; 4.2406374E-4; 3.3249958; -1; ; ; 0
000440245691; 28109301; 0.0014617364; 3.327149; -1; ; ; 0
000440245691; 28119301; 0.0012596936; 3.327149; -1; ; ; 0
000440245691; 28129301; 6.860515E-4; 3.3223042; -1; ; ; 0
000440245691; 28139301; 0.0012877933; 3.3223042; -1; ; ; 0
000440245691; 28149301; 0.0010558692; 3.3223042; -1; ; ; 0
000440245691; 28159301; 6.654911E-4; 3.3239193; -1; ; ; 0
000440245691; 28169301; 0.0015761901; 3.3239193; -1; ; ; 0
000440245691; 28179301; 0.0016512588; 3.3239193; -1; ; ; 0
000440245691; 28189301; 0.0010333883; 3.3239193; -1; ; ; 0
000440245691; 28199301; 0.0011731556; 3.3239193; -1; ; ; 0
000440245691; 28209301; 0.0011235359; 3.3214967; -1; ; ; 0
000440245691; 28219301; 0.0012712536; 3.3214967; -1; ; ; 0
000440245691; 28229301; 0.0015309568; 3.3212276; -1; ; ; 0
000440245691; 28239301; 0.0011571184; 3.3212276; -1; ; ; 0
000440245691; 28249301; 9.6796046E-4; 3.3212276; -1; ; ; 0
000440245691; 28259301; 8.1535487E-4; 3.3214967; -1; ; ; 0
000440245691; 28269301; 8.55151E-4; 3.3214967; -1; ; ; 0
000440245691; 28279301; 7.625372E-4; 3.3214967; -1; ; ; 0
000440245691; 28289301; 7.803563E-4; 3.32365; -1; ; ; 0
000440245691; 28299301; 0.0013014998; 3.32365; -1; ; ; 0
000440245691; 28309301; 0.0013341216; 3.3225732; -1; ; ; 0
000440245691; 28319301; 0.0012907162; 3.3225732; -1; ; ; 0
000440245691; 28329301; 0.0012461684; 3.3225732; -1; ; ; 0
000440245691; 28339301; 0.0011540563; 3.3220348; -1; ; ; 0
000440245691; 28349301; 0.0014008756; 3.3220348; -1; ; ; 0
000440245691; 28359301; 0.0023172868; 3.3231118; -1; ; ; 0
000440245691; 28369301; 0.0015384494; 3.3231118; -1; ; ; 0
000440245691; 28379301; 7.6938997E-4; 3.3231118; -1; ; ; 0
000440245691; 28389301; 0.0013824621; 3.325265; -1; ; ; 0
000440245691; 28399301; 0.0014260961; 3.325265; -1; ; ; 0
000440245691; 28409301; 0.0014335442; 3.3260727; -1; ; ; 0
000440245691; 28419301; 0.0014485302; 3.3260727; -1; ; ; 0
000440245691; 28429301; 0.001581077; 3.3260727; -1; ; ; 0
000440245691; 28439301; 0.0013361316; 3.3204198; -1; ; ; 0
000440245691; 28449301; 0.0012424672; 3.3204198; -1; ; ; 0
000440245691; 28459301; 0.0011748908; 3.3204198; -1; ; ; 0
000440245691; 28469301; 0.0010425262; 3.3228426; -1; ; ; 0
000440245691; 28479301; 0.0013022759; 3.3228426; -1; ; ; 0
000440245691; 28489301; 0.0016134266; 3.3231118; -1; ; ; 0
000440245691; 28499301; 0.0017537877; 3.3231118; -1; ; ; 0
000440245691; 28509301; 0.0015670522; 3.3231118; -1; ; ; 0
000440245691; 28519301; 0.001052989; 3.3231118; -1; ; ; 0
000440245691; 28529301; 9.6919306E-4; 3.3231118; -1; ; ; 0
000440245691; 28539301; 0.0013913261; 3.32688; -1; ; ; 0
000440245691; 28549301; 0.0011593569; 3.32688; -1; ; ; 0
000440245691; 28559301; 0.001273126; 3.32688; -1; ; ; 0
000440245691; 28569301; 0.0016420294; 3.3282259; -1; ; ; 0
000440245691; 28579301; 0.0014847172; 3.3282259; -1; ; ; 0
000440245691; 28589301; 9.973843E-4; 3.3225732; -1; ; ; 0
000440245691; 28599301; 9.776922E-4; 3.3225732; -1; ; ; 0
000440245691; 28609301; 0.002293163; 3.3225732; -1; ; ; 0
000440245691; 28619301; 0.03889251; 3.3214967; -1; ; ; 0
000440245691; 28629301; 0.7296928; 3.3214967; -1; ; ; 0
000440245691; 28639301; 0.6922103; 3.3244576; -1; ; ; 0
000440245691; 28649301; 3.155884E-5; 3.3244576; -1; ; ; 0
000440245691; 28659301; -2.9818816E-4; 3.3244576; -1; ; ; 0
000440245691; 28669301; -5.992874E-4; 3.3290334; -1; ; ; 0
000440245691; 28679301; 7.684522E-4; 3.3290334; -1; ; ; 0
000440245691; 28689301; 0.0012690814; 3.3290334; -1; ; ; 0
000440245691; 28699301; 0.0011107643; 3.3206892; -1; ; ; 0
000440245691; 28709301; 0.0016742623; 3.3206892; -1; ; ; 0
000440245691; 28719301; 0.0015048432; 3.3247266; -1; ; ; 0
000440245691; 28729301; 5.2496843E-4; 3.3247266; -1; ; ; 0
000440245691; 28739301; 1.9604395E-4; 3.3247266; -1; ; ; 0
000440245691; 28749301; 6.399711E-4; 3.3196125; -1; ; ; 0
000440245691; 28759301; 0.0011707556; 3.3196125; -1; ; ; 0
000440245691; 28769301; 9.50208E-4; 3.327149; -1; ; ; 0
000440245691; 28779301; 9.22885E-4; 3.327149; -1; ; ; 0
000440245691; 28789301; 0.0014620306; 3.327149; -1; ; ; 0
000440245691; 28799301; 0.0011837311; 3.3276877; -1; ; ; 0
000440245691; 28809301; 9.877201E-4; 3.3276877; -1; ; ; 0
000440245691; 28819301; 0.001240707; 3.3263416; -1; ; ; 0
000440245691; 28829301; 9.843841E-4; 3.3263416; -1; ; ; 0
000440245691; 28839301; 0.0012328945; 3.3263416; -1; ; ; 0
000440245691; 28849301; 0.0013242748; 3.3206892; -1; ; ; 0
000440245691; 28859301; 0.0018354576; 3.3206892; -1; ; ; 0
000440245691; 28869301; 0.002469913; 3.32688; -1; ; ; 0
000440245691; 28879301; 0.001826959; 3.32688; -1; ; ; 0
000440245691; 28889301; 0.0016648036; 3.32688; -1; ; ; 0
000440245691; 28899301; 0.0011659106; 3.3223042; -1; ; ; 0
000440245691; 28909301; 8.517902E-4; 3.3223042; -1; ; ; 0
000440245691; 28919301; 0.0011397763; 3.3223042; -1; ; ; 0
000440245691; 28929301; 0.0010104266; 3.3233807; -1; ; ; 0
000440245691; 28939301; 0.0011869738; 3.3233807; -1; ; ; 0
000440245691; 28949301; 0.0010852673; 3.3225732; -1; ; ; 0
000440245691; 28959301; 9.70539E-4; 3.3225732; -1; ; ; 0
000440245691; 28969301; 0.001084033; 3.3225732; -1; ; ; 0
000440245691; 28979301; 0.0010738906; 3.3223042; -1; ; ; 0
000440245691; 28989301; 0.0010217583; 3.3223042; -1; ; ; 0
000440245691; 28999301; 8.6458377E-4; 3.3209586; -1; ; ; 0
000440245691; 29009301; 9.824191E-4; 3.3209586; -1; ; ; 0
000440245691; 29019301; 0.0014004858; 3.3209586; -1; ; ; 0
000440245691; 29029301; 0.001358861; 3.3260727; -1; ; ; 0
000440245691; 29039301; 0.0013128502; 3.3260727; -1; ; ; 0
000440245691; 29049301; 0.0014468137; 3.3247266; -1; ; ; 0
000440245691; 29059301; 0.0011776068; 3.3247266; -1; ; ; 0
000440245691; 29069301; 0.0011899881; 3.3247266; -1; ; ; 0
000440245691; 29079301; 9.211466E-4; 3.3247266; -1; ; ; 0
000440245691; 29089301; 0.0016315854; 3.3247266; -1; ; ; 0
000440245691; 29099301; 0.0016145438; 3.3247266; -1; ; ; 0
000440245691; 29109301; 0.0015772156; 3.3214967; -1; ; ; 0
000440245691; 29119301; 0.0017582405; 3.3214967; -1; ; ; 0
000440245691; 29129301; 0.0010101072; 3.3223042; -1; ; ; 0
000440245691; 29139301; 7.902916E-4; 3.3223042; -1; ; ; 0
000440245691; 29149301; 9.3933323E-4; 3.3223042; -1; ; ; 0
000440245691; 29159301; 9.885876E-4; 3.3241882; -1; ; ; 0
000440245691; 29169301; 0.001346663; 3.3241882; -1; ; ; 0
000440245691; 29179301; 0.0016055894; 3.3233807; -1; ; ; 0
000440245691; 29189301; 0.0016243686; 3.3233807; -1; ; ; 0
000440245691; 29199301; 0.0015031529; 3.3233807; -1; ; ; 0
000440245691; 29209301; 0.0010723848; 3.3247266; -1; ; ; 0
000440245691; 29219301; 0.0010246381; 3.3247266; -1; ; ; 0
000440245691; 29229301; 9.847499E-4; 3.3255339; -1; ; ; 0
000440245691; 29239301; 0.0010792832; 3.3255339; -1; ; ; 0
000440245691; 29249301; 8.8747585E-4; 3.3255339; -1; ; ; 0
000440245691; 29259301; 0.0011766951; 3.3255339; -1; ; ; 0
000440245691; 29269301; 0.0011424266; 3.3255339; -1; ; ; 0
000440245691; 29279301; 8.222749E-4; 3.3239193; -1; ; ; 0
000440245691; 29289301; 0.0012210598; 3.3239193; -1; ; ; 0
000440245691; 29299301; 0.001067495; 3.3239193; -1; ; ; 0
000440245691; 29309301; 0.0010606874; 3.3241882; -1; ; ; 0
000440245691; 29319301; 0.0012697201; 3.3241882; -1; ; ; 0
000440245691; 29329301; 0.0017238823; 3.3241882; -1; ; ; 0
000440245691; 29339301; 0.001600884; 3.3212276; -1; ; ; 0
000440245691; 29349301; 0.0010443298; 3.3212276; -1; ; ; 0
000440245691; 29359301; 0.0020467753; 3.3244576; -1; ; ; 0
000440245691; 29369301; 0.0017923712; 3.3244576; -1; ; ; 0
000440245691; 29379301; 0.0012045192; 3.3244576; -1; ; ; 0
000440245691; 29389301; 0.0012732383; 3.3258033; -1; ; ; 0
000440245691; 29399301; 0.001145214; 3.3258033; -1; ; ; 0
000440245691; 29409301; 0.0014081154; 3.3225732; -1; ; ; 0
000440245691; 29419301; 0.0012761161; 3.3225732; -1; ; ; 0
000440245691; 29429301; 0.00111026; 3.3225732; -1; ; ; 0
000440245691; 29439301; 9.904597E-4; 3.3223042; -1; ; ; 0
000440245691; 29449301; 0.0010241334; 3.3223042; -1; ; ; 0
000440245691; 29459301; 9.235692E-4; 3.32365; -1; ; ; 0
000440245691; 29469301; 8.365743E-4; 3.32365; -1; ; ; 0
000440245691; 29479301; 0.0010269198; 3.32365; -1; ; ; 0
000440245691; 29489301; 0.0010399881; 3.3260727; -1; ; ; 0
000440245691; 29499301; 0.0010726564; 3.3260727; -1; ; ; 0
000440245691; 29509301; 0.0011558126; 3.3241882; -1; ; ; 0
000440245691; 29519301; 0.0012343543; 3.3241882; -1; ; ; 0
000440245691; 29529301; 0.0011285348; 3.3241882; -1; ; ; 0
000440245691; 29539301; 0.0010945417; 3.3231118; -1; ; ; 0
000440245691; 29549301; 9.702644E-4; 3.3231118; -1; ; ; 0
000440245691; 29559301; 0.0011946498; 3.3231118; -1; ; ; 0
000440245691; 29569301; 0.0014514746; 3.3258033; -1; ; ; 0
000440245691; 29579301; 0.0010731585; 3.3258033; -1; ; ; 0
000440245691; 29589301; 0.0011742708; 3.3244576; -1; ; ; 0
000440245691; 29599301; 0.0012147528; 3.3244576; -1; ; ; 0
000440245691; 29609301; 0.0019405897; 3.3244576; -1; ; ; 0
000440245691; 29619301; 0.0023079398; 3.3241882; -1; ; ; 0
000440245691; 29629301; 0.87307924; 3.3241882; -1; ; ; 0
000440245691; 29639301; 0.8718286; 3.3225732; -1; ; ; 0
000440245691; 29649301; -1.7641032E-4; 3.3225732; -1; ; ; 0
000440245691; 29659301; 2.1597819E-4; 3.3225732; -1; ; ; 0
000440245691; 29669301; -4.8861234E-4; 3.3231118; -1; ; ; 0
000440245691; 29679301; 4.7060916E-5; 3.3231118; -1; ; ; 0
000440245691; 29689301; 0.0014312494; 3.3244576; -1; ; ; 0
000440245691; 29699301; 0.0012417713; 3.3244576; -1; ; ; 0
000440245691; 29709301; 9.0517086E-4; 3.3244576; -1; ; ; 0
000440245691; 29719301; 9.78595E-4; 3.3223042; -1; ; ; 0
000440245691; 29729301; 7.3735014E-4; 3.3223042; -1; ; ; 0
000440245691; 29739301; 0.0011725955; 3.3223042; -1; ; ; 0
000440245691; 29749301; 0.001855118; 3.3204198; -1; ; ; 0
000440245691; 29759301; 0.0012294351; 3.3204198; -1; ; ; 0
000440245691; 29769301; 0.0015913482; 3.3204198; -1; ; ; 0
000440245691; 29779301; 0.0024313196; 3.3204198; -1; ; ; 0
000440245691; 29789301; 0.001368289; 3.3204198; -1; ; ; 0
000440245691; 29799301; 9.759923E-4; 3.3239193; -1; ; ; 0
000440245691; 29809301; 0.0013174368; 3.3239193; -1; ; ; 0
000440245691; 29819301; 0.0011860311; 3.3241882; -1; ; ; 0
000440245691; 29829301; 9.1988465E-4; 3.3241882; -1; ; ; 0
000440245691; 29839301; 9.5703156E-4; 3.3241882; -1; ; ; 0
000440245691; 29849301; 0.0010511082; 3.3255339; -1; ; ; 0
000440245691; 29859301; 0.0014738339; 3.3255339; -1; ; ; 0
000440245691; 29869301; 0.0018609217; 3.3233807; -1; ; ; 0
000440245691; 29879301; 0.001403608; 3.3233807; -1; ; ; 0
000440245691; 29889301; 0.0015602804; 3.3233807; -1; ; ; 0
000440245691; 29899301; 0.0014527707; 3.3233807; -1; ; ; 0
000440245691; 29909301; 0.0011066665; 3.3233807; -1; ; ; 0
000440245691; 29919301; 8.638229E-4; 3.3260727; -1; ; ; 0
000440245691; 29929301; 7.39774E-4; 3.3260727; -1; ; ; 0
000440245691; 29939301; 0.0012489014; 3.3260727; -1; ; ; 0
000440245691; 29949301; 0.0012192943; 3.3263416; -1; ; ; 0
000440245691; 29959301; 9.76633E-4; 3.3263416; -1; ; ; 0
000440245691; 29969301; 0.001028354; 3.3263416; -1; ; ; 0
000440245691; 29979300; 0.001186853; 3.3206892; -1; ; ; 0
000440245691; 29989300; 0.001172689; 3.3206892; -1; ; ; 0
000440245691; 29999301; 9.880086E-4; 3.32365; -1; ; ; 0
000440245691; 30009301; 0.0010114018; 3.32365; -1; ; ; 0
000440245691; 30019301; 0.0016649105; 3.32365; -1; ; ; 0
000440245691; 30029301; 0.0016198144; 3.3179975; -1; ; ; 0
000440245691; 30039301; 7.704766E-4; 3.3179975; -1; ; ; 0
000440245691; 30049301; 0.0010977108; 3.3214967; -1; ; ; 0
000440245691; 30059301; 0.001154732; 3.3214967; -1; ; ; 0
000440245691; 30069301; 7.347009E-4; 3.3214967; -1; ; ; 0
000440245691; 30079301; 9.313974E-4; 3.3223042; -1; ; ; 0
000440245691; 30089301; 0.0015934503; 3.3223042; -1; ; ; 0
000440245691; 30099301; 0.0011241201; 3.3258033; -1; ; ; 0
000440245691; 30109301; 8.361336E-4; 3.3258033; -1; ; ; 0
000440245691; 30119301; 0.0022752415; 3.3258033; -1; ; ; 0
000440245691; 30129301; 0.0019528046; 3.3241882; -1; ; ; 0
000440245691; 30139301; 9.046232E-4; 3.3241882; -1; ; ; 0
000440245691; 30149301; 4.920399E-4; 3.3217657; -1; ; ; 0
000440245691; 30159301; 7.137746E-4; 3.3217657; -1; ; ; 0
000440245691; 30169301; 0.0012897012; 3.3217657; -1; ; ; 0
000440245691; 30179301; 8.876729E-4; 3.3225732; -1; ; ; 0
000440245691; 30189301; 6.410368E-4; 3.3225732; -1; ; ; 0
